ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1646809913,189.2897491455078,-10.075862884521484,-124.9222412109375,184.18150329589844,-21.783443450927734,-138.60955810546875,0.32596492767333984,0.18735858798027039,0.10832613706588745,17.544706344604492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809914,188.4787139892578,-8.46198558807373,-122.45087432861328,182.75433349609375,-21.79546356201172,-138.4746856689453,0.2571115493774414,0.12562039494514465,0.032760798931121826,17.553529739379883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809915,191.6663818359375,-7.694494724273682,-128.2099151611328,182.7487335205078,-21.898378372192383,-136.77114868164062,0.29814839363098145,0.1325635015964508,0.025876790285110474,17.562353134155273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809916,191.67431640625,-10.090130805969238,-124.1050796508789,183.54458618164062,-20.4600772857666,-138.0605926513672,0.24377679824829102,0.17352232336997986,0.06027039885520935,17.532941818237305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809917,186.0887908935547,-7.6461710929870605,-123.26622009277344,183.02439880371094,-20.45628547668457,-137.53439331054688,0.2710198163986206,0.12554535269737244,0.005304157733917236,17.544706344604492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809918,187.6597900390625,-4.452465057373047,-124.08431243896484,182.89498901367188,-20.318756103515625,-137.13816833496094,0.284756064414978,0.1049409806728363,0.012172281742095947,17.544706344604492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809919,187.65115356445312,-3.6473164558410645,-122.43841552734375,183.15501403808594,-20.038532257080078,-136.34706115722656,0.2915668487548828,0.14617475867271423,0.025903284549713135,17.54764747619629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809920,187.68495178222656,-8.458429336547852,-123.27127838134766,183.9420623779297,-19.103893280029297,-136.20216369628906,0.3054180145263672,0.10491594672203064,0.005309462547302246,17.541765213012695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809921,182.1553192138672,-12.44131088256836,-129.02322387695312,184.4346923828125,-20.611942291259766,-132.0315399169922,0.298492431640625,0.11180910468101501,-0.022168368101119995,17.544706344604492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809922,190.05133056640625,-5.270108699798584,-124.09101104736328,186.55648803710938,-17.24221420288086,-136.9646453857422,0.2916816473007202,0.13238850235939026,0.005309462547302246,17.541765213012695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
