ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1642727480,-245.39273071289062,-138.6569366455078,-427.1227722167969,-199.18258666992188,-112.05337524414062,-336.1116943359375,-0.22663921117782593,0.13095897436141968,0.15957921743392944,12.024117469787598,0.0,0.0,0.0,2528,7236,3246,1032,1688,5723,903,209,0,0,0,0,3,0,0,0,11,0,1,2,5942,2319,231,803,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75799650304.0,-115868442624.0,-50228228096.0,-9433.0263671875,15475.5400390625,-42207.421875
1642727490,-245.7692413330078,-124.66221618652344,-435.2765808105469,-202.1025848388672,-92.66657257080078,-338.8869323730469,-0.22814977169036865,0.1452634632587433,0.17983773350715637,11.988823890686035,0.0,0.0,0.0,2602,7082,3425,1153,1810,5659,776,206,1,0,0,0,1,3,0,0,11,2,0,4,5862,2162,152,573,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75799650304.0,-115868442624.0,-50228228096.0,-9496.0,16193.111328125,-41917.69921875
1642727500,-246.8710174560547,-99.39673614501953,-439.823486328125,-205.8614959716797,-75.17362976074219,-356.42889404296875,-0.23016393184661865,0.12541672587394714,0.13129962980747223,11.941764831542969,0.0,0.0,0.0,2686,7026,3662,1289,1916,5593,602,189,1,0,0,0,3,0,0,0,14,0,2,3,5785,1982,77,196,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75799650304.0,-115868442624.0,-50228228096.0,-9556.23828125,16907.755859375,-41611.30859375
1642727510,-252.9378662109375,-81.4573745727539,-442.82464599609375,-207.7833251953125,-54.07105255126953,-356.8067626953125,-0.2733868360519409,0.16051501035690308,0.17204725742340088,11.894705772399902,0.0,0.0,0.0,2776,6963,3847,1429,2004,5521,388,155,1,1,0,0,2,0,1,0,13,3,1,6,5331,1713,69,128,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75800854528.0,-115867779072.0,-50227937280.0,-9613.6455078125,17618.978515625,-41288.10546875
1642727520,-253.30615234375,-52.88959503173828,-449.7639465332031,-208.9347686767578,-32.18486404418945,-356.4507141113281,-0.26078349351882935,0.1472049355506897,0.24046915769577026,11.86823558807373,0.0,0.0,0.0,2870,6944,4005,1582,2019,5263,327,158,1,0,0,0,1,1,0,0,17,3,0,7,4633,1412,73,139,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75800854528.0,-115867779072.0,-50227937280.0,-9668.1279296875,18326.314453125,-40947.92578125
1642727530,-249.4897003173828,-33.228092193603516,-457.8922424316406,-209.9690704345703,-8.752486228942871,-355.06805419921875,-0.27741503715515137,0.1276896595954895,0.19859741628170013,11.800588607788086,0.0,0.0,0.0,3005,7514,4525,1757,1982,4897,339,173,0,0,0,0,4,0,0,0,16,3,0,4,3756,1087,79,147,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75800854528.0,-115867779072.0,-50227937280.0,-9719.576171875,19029.21484375,-40590.75
1642727540,-256.9317626953125,-12.229870796203613,-453.2127685546875,-210.12367248535156,13.615013122558594,-352.5742492675781,-0.2790515422821045,0.13517338037490845,0.1707502007484436,11.76235294342041,0.0,0.0,0.0,3098,7253,4630,1920,1871,4371,351,185,0,0,0,0,4,1,0,0,20,3,0,8,2834,787,82,149,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75800854528.0,-115867779072.0,-50227937280.0,-9767.8896484375,19727.1484375,-40216.42578125
1642727550,-247.19149780273438,9.82553768157959,-460.3908996582031,-209.3729248046875,37.231834411621094,-348.83782958984375,-0.2385980486869812,0.15606185793876648,0.156840980052948,11.744706153869629,0.0,0.0,0.0,3170,6577,4514,2086,1067,2419,354,195,0,0,0,0,4,4,1,0,19,2,1,10,1824,516,84,149,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75800854528.0,-115867779072.0,-50227937280.0,-9812.984375,20419.61328125,-39825.015625
1642727560,-250.7023468017578,37.45792770385742,-461.9638671875,-208.34434509277344,46.615718841552734,-367.416015625,-0.26808470487594604,0.16368767619132996,0.21132485568523407,11.697647094726562,0.0,0.0,0.0,3242,6312,4559,2239,56,174,302,171,0,0,0,0,8,2,0,0,20,2,1,10,924,302,85,148,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75802116096.0,-115867082752.0,-50227638272.0,-9850.751953125,21037.712890625,-39458.0859375
1642727570,-243.99098205566406,62.55900573730469,-460.7436828613281,-206.078857421875,71.1830062866211,-361.9542236328125,-0.28320568799972534,0.1710766851902008,0.10798580944538116,11.66529369354248,0.0,0.0,0.0,3354,6278,4714,2423,62,187,93,47,0,0,0,0,7,3,0,2,23,2,0,10,265,165,89,148,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75802116096.0,-115867082752.0,-50227638272.0,-9889.49609375,21718.287109375,-39034.09765625
1642727580,-239.75120544433594,81.15584564208984,-458.6825256347656,-203.24551391601562,96.06947326660156,-355.23388671875,-0.2502496838569641,0.15099316835403442,0.23816326260566711,11.632941246032715,0.0,0.0,0.0,3449,6166,4802,2594,70,184,120,76,1,0,0,0,10,4,0,2,23,3,0,8,268,164,91,145,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75802116096.0,-115867082752.0,-50227638272.0,-9921.396484375,22324.796875,-38637.87109375
1642727590,-231.44451904296875,104.68545532226562,-459.7056884765625,-199.42138671875,121.59165954589844,-346.2463684082031,-0.31332170963287354,0.1445985734462738,0.16919372975826263,11.60352897644043,0.0,0.0,0.0,3566,6117,4946,2807,80,204,214,135,0,0,0,0,10,5,0,1,22,2,0,13,294,177,94,145,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75802116096.0,-115867082752.0,-50227638272.0,-9956.5,23057.7734375,-38134.80859375
1642727600,-231.43435668945312,135.4551544189453,-457.315673828125,-194.02102661132812,146.52011108398438,-336.8269958496094,-0.2595096230506897,0.13128846883773804,0.2170112282037735,11.577058792114258,0.0,0.0,0.0,3682,6110,5062,2990,88,243,104,51,0,0,0,0,13,9,2,2,20,1,0,10,338,200,98,146,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75802116096.0,-115867082752.0,-50227638272.0,-9981.990234375,23650.224609375,-37707.9375
1642727610,-217.2080841064453,154.09219360351562,-457.995849609375,-188.5144805908203,170.52598571777344,-326.7709655761719,-0.2130691409111023,0.1662447154521942,0.25784531235694885,11.538823127746582,0.0,0.0,0.0,3781,6022,5148,3183,95,236,108,57,0,0,0,0,15,12,1,4,23,1,0,11,329,197,99,141,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75803320320.0,-115866419200.0,-50227351552.0,-10006.8154296875,24300.296875,-37217.63671875
1642727620,-206.10037231445312,182.3079833984375,-451.99798583984375,-180.72947692871094,208.65264892578125,-291.572265625,-0.22831600904464722,0.1668129563331604,0.24376317858695984,11.50352954864502,0.0,0.0,0.0,3888,5943,5225,3383,108,242,116,65,2,0,0,1,17,9,2,3,20,2,1,12,333,202,101,139,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75803320320.0,-115866419200.0,-50227351552.0,-10027.9111328125,24941.24609375,-36710.55859375
1642727630,-194.39366149902344,198.5190887451172,-452.7168273925781,-173.03549194335938,231.77110290527344,-278.1552734375,-0.22881954908370972,0.13952982425689697,0.24364787340164185,11.491765022277832,0.0,0.0,0.0,3990,5854,5282,3575,119,252,124,71,0,1,0,0,18,12,3,7,19,1,1,12,337,206,103,141,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75803320320.0,-115866419200.0,-50227351552.0,-10045.2392578125,25572.56640625,-36186.91796875
1642727640,-188.4094696044922,229.11497497558594,-444.4626770019531,-165.4003143310547,258.4606018066406,-253.140869140625,-0.2579285502433777,0.14701354503631592,0.2776138186454773,11.447647094726562,0.0,0.0,0.0,4088,5754,5321,3767,131,254,132,77,0,0,0,0,20,15,5,7,17,0,1,13,334,206,105,146,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75803320320.0,-115866419200.0,-50227351552.0,-10058.7109375,26193.67578125,-35646.78125
1642727650,-166.5526123046875,251.0449676513672,-447.4383544921875,-155.3648223876953,290.9359130859375,-206.73866271972656,-0.28029531240463257,0.18888530135154724,0.30468282103538513,11.412352561950684,0.0,0.0,0.0,4178,5644,5340,3951,141,261,141,83,1,0,0,1,26,19,9,9,14,0,1,11,330,210,109,145,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75804524544.0,-115865755648.0,-50227060736.0,-10068.3115234375,26804.12890625,-35090.42578125
1642727660,-150.40472412109375,267.1042175292969,-442.5193786621094,-145.68788146972656,316.11822509765625,-178.7429656982422,-0.198381245136261,0.1616021692752838,0.22214993834495544,11.400588035583496,0.0,0.0,0.0,4264,5523,5343,4132,150,264,148,91,1,0,0,1,29,16,10,11,15,0,0,9,326,210,104,145,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75804524544.0,-115865755648.0,-50227060736.0,-10073.9775390625,27403.37109375,-34517.96875
1642727670,-135.1383514404297,284.8096008300781,-438.4538879394531,-135.29946899414062,339.91961669921875,-152.0743865966797,-0.199388325214386,0.1551128625869751,0.2631281316280365,11.377058982849121,0.0,0.0,0.0,4344,5397,5329,4305,162,269,158,100,0,0,0,0,32,19,8,10,10,0,2,8,327,211,107,153,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75804524544.0,-115865755648.0,-50227060736.0,-10075.6884765625,27990.9453125,-33929.73828125
1642727680,-117.35551452636719,305.7527160644531,-434.3692626953125,-125.2175521850586,359.8531494140625,-129.00180053710938,-0.21476101875305176,0.16259658336639404,0.19407212734222412,11.338823318481445,0.0,0.0,0.0,4410,5274,5307,4456,171,274,167,107,1,0,0,0,35,17,7,12,10,0,1,7,325,213,107,156,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75804524544.0,-115865755648.0,-50227060736.0,-10073.8154296875,28509.4375,-33386.9375
1642727690,-106.5922622680664,313.42437744140625,-417.7474365234375,-112.17008209228516,372.0747375488281,-125.92591094970703,-0.23624658584594727,0.15605992078781128,0.28315606713294983,11.318235397338867,0.0,0.0,0.0,4479,5138,5263,4617,182,280,176,116,0,0,0,0,35,19,4,12,7,0,5,9,322,212,107,161,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75804524544.0,-115865755648.0,-50227060736.0,-10067.9208984375,29073.447265625,-32769.36328125
1642727700,-98.72445678710938,331.3504333496094,-388.99078369140625,-98.76354217529297,378.1015625,-137.1717529296875,-0.21664923429489136,0.16330686211585999,0.2760573625564575,11.294706344604492,0.0,0.0,0.0,4534,5011,5218,4754,192,285,183,122,1,3,2,0,39,15,9,13,8,3,22,17,319,214,109,165,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75805728768.0,-115865092096.0,-50226774016.0,-10059.14453125,29569.951171875,-32200.57421875
1642727710,-83.87873077392578,339.8959655761719,-375.3559875488281,-84.56542205810547,391.7430725097656,-126.68537902832031,-0.20404595136642456,0.17060118913650513,0.28266608715057373,11.268235206604004,0.0,0.0,0.0,4595,4849,5146,4918,204,290,191,130,0,10,4,0,41,20,7,13,6,2,26,21,316,214,107,166,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75805728768.0,-115865092096.0,-50226774016.0,-10043.958984375,30161.9296875,-31489.125
1642727720,-78.45539855957031,361.02020263671875,-344.42718505859375,-69.7096176147461,384.302978515625,-170.60601806640625,-0.22540563344955444,0.18462157249450684,0.27562499046325684,11.250588417053223,0.0,0.0,0.0,4640,4710,5067,5034,213,290,196,137,0,14,5,0,41,17,7,13,9,4,28,21,314,212,108,167,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75805728768.0,-115865092096.0,-50226774016.0,-10025.8779296875,30685.4609375,-30827.0859375
1642727730,-61.91115188598633,366.3123779296875,-330.64996337890625,-55.567752838134766,394.23681640625,-162.5696563720703,-0.19119083881378174,0.22587770223617554,0.27559617161750793,11.247647285461426,0.0,0.0,0.0,4680,4547,4969,5161,225,288,200,144,0,26,10,0,43,14,7,15,290,525,30,24,312,215,105,170,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75805728768.0,-115865092096.0,-50226774016.0,-10006.0966796875,31144.33203125,-30219.10546875
1642727740,-45.5953483581543,380.65081787109375,-321.7805480957031,-43.56162643432617,403.5349426269531,-149.14410400390625,-0.21267646551132202,0.18500038981437683,0.2616581320762634,11.227058410644531,0.0,0.0,0.0,4706,4398,4870,5265,230,290,204,150,1,33,12,0,44,16,4,13,855,1511,31,25,307,212,103,169,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75805728768.0,-115865092096.0,-50226774016.0,-9983.0244140625,31591.2421875,-29599.84375
1642727750,-33.90147399902344,390.6963195800781,-302.8377685546875,-29.49747657775879,412.0865783691406,-137.75836181640625,-0.16497719287872314,0.17140620946884155,0.254703551530838,11.21823501586914,0.0,0.0,0.0,4728,4229,4748,5370,237,291,207,151,2,46,17,0,41,16,7,15,1494,2581,33,25,305,213,101,167,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75806998528.0,-115864395776.0,-50226470912.0,-9953.47265625,32073.41015625,-28898.88671875
1642727760,-16.50383186340332,401.6484069824219,-288.3820495605469,-15.80903434753418,419.40020751953125,-125.84024810791016,-0.17921698093414307,0.18533188104629517,0.28206077218055725,11.206470489501953,0.0,0.0,0.0,4737,4049,4614,5462,244,295,207,158,5,59,21,7,41,11,7,16,2119,3584,32,24,306,214,101,168,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75806998528.0,-115864395776.0,-50226470912.0,-9919.8408203125,32540.037109375,-28184.626953125
1642727770,-5.075870513916016,405.37469482421875,-276.3244323730469,-1.3775299787521362,425.6462097167969,-113.19017791748047,-0.1528773307800293,0.1720217764377594,0.21312005817890167,11.180000305175781,0.0,0.0,0.0,4734,3863,4470,5542,254,302,210,160,6,71,31,27,44,11,5,14,2707,4484,35,25,308,213,97,167,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75806998528.0,-115864395776.0,-50226470912.0,-9882.111328125,32990.671875,-27457.40625
1642727780,12.366634368896484,413.0602111816406,-261.0085754394531,11.60539436340332,429.7059631347656,-103.55866241455078,-0.13302826881408691,0.15856963396072388,0.26102402806282043,11.162352561950684,0.0,0.0,0.0,4719,3673,4316,5609,264,310,213,165,16,80,41,36,38,12,6,14,3052,4939,271,132,313,209,94,169,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75806998528.0,-115864395776.0,-50226470912.0,-9840.328125,33425.046875,-26717.6796875
1642727790,33.01530075073242,413.5438537597656,-250.0822296142578,24.884037017822266,433.4673767089844,-91.11040496826172,-0.1738593578338623,0.19963636994361877,0.2542423605918884,11.17117691040039,0.0,0.0,0.0,4686,3478,4150,5661,279,322,218,169,73,96,48,35,36,9,6,14,3213,5107,719,378,317,207,92,168,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75808202752.0,-115863732224.0,-50226184192.0,-9794.4638671875,33842.65625,-25965.697265625
1642727800,40.25129318237305,419.7017822265625,-237.46229553222656,38.102882385253906,436.1445617675781,-80.46357727050781,-0.1061851978302002,0.17254266142845154,0.25401178002357483,11.1476469039917,0.0,0.0,0.0,4647,3273,3976,5707,291,332,224,175,420,110,50,34,35,11,6,12,3365,5297,988,541,317,200,88,163,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75808202752.0,-115863732224.0,-50226184192.0,-9744.58984375,34243.2578125,-25201.912109375
1642727810,52.700538635253906,427.36712646484375,-220.7757568359375,50.75334548950195,438.3534240722656,-68.62911987304688,-0.12042498588562012,0.18646833300590515,0.25389647483825684,11.135882377624512,0.0,0.0,0.0,4591,3065,3794,5737,306,341,230,183,798,125,55,34,32,11,7,13,3467,5414,1271,721,313,195,85,162,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75808202752.0,-115863732224.0,-50226184192.0,-9690.6748046875,34626.39453125,-24426.642578125
1642727820,67.46401977539062,423.8138732910156,-209.97840881347656,62.02128601074219,439.77423095703125,-55.56522750854492,-0.14802336692810059,0.15904316306114197,0.24699953198432922,11.132941246032715,0.0,0.0,0.0,4526,2875,3621,5753,319,349,237,189,1122,138,59,35,30,9,6,12,3546,5503,1528,886,308,189,82,159,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75808202752.0,-115863732224.0,-50226184192.0,-9632.79296875,34991.81640625,-23640.388671875
1642727830,79.50873565673828,427.67327880859375,-203.3646697998047,72.27252960205078,439.9425048828125,-44.510704040527344,-0.15514326095581055,0.1866104006767273,0.21260122954845428,11.127058982849121,0.0,0.0,0.0,4448,2661,3421,5761,331,355,240,198,1465,157,67,37,30,5,5,10,3622,5585,1806,1070,298,182,78,153,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75808202752.0,-115863732224.0,-50226184192.0,-9577.30078125,35305.203125,-22923.548828125
1642727840,91.09733581542969,423.2040100097656,-187.9833221435547,82.85053253173828,440.88677978515625,-33.34307861328125,-0.10769569873809814,0.20058342814445496,0.2193252444267273,11.112353324890137,0.0,0.0,0.0,4364,2467,3238,5762,343,357,242,205,1760,174,71,34,25,4,6,10,3683,5658,2047,1231,288,178,77,150,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75809406976.0,-115863068672.0,-50225897472.0,-9511.9228515625,35635.94140625,-22117.31640625
1642727850,108.95532989501953,424.66448974609375,-183.43186950683594,92.79581451416016,439.9699401855469,-22.78956413269043,-0.14978575706481934,0.18717864155769348,0.2259916067123413,11.091764450073242,0.0,0.0,0.0,4259,2259,3028,5754,354,359,243,211,2088,197,79,36,23,9,5,9,3742,5731,2306,1405,281,178,73,144,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75809406976.0,-115863068672.0,-50225897472.0,-9449.751953125,35917.62890625,-21383.24609375
1642727860,114.70146942138672,421.8018798828125,-166.7510528564453,102.53394317626953,437.81201171875,-14.287550926208496,-0.10183465480804443,0.18722599744796753,0.2122265249490738,11.088823318481445,0.0,0.0,0.0,4144,2046,2813,5736,365,363,246,219,2411,218,86,39,18,6,6,6,3787,5796,2555,1572,276,175,72,142,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75809406976.0,-115863068672.0,-50225897472.0,-9377.0380859375,36212.578125,-20558.57421875
1642727870,133.71160888671875,419.52789306640625,-175.33694458007812,108.24456024169922,436.8626708984375,9.233481407165527,-0.1158226728439331,0.1529800295829773,0.19843260943889618,11.082941055297852,0.0,0.0,0.0,4015,1842,2591,5711,374,363,245,223,2709,240,95,41,16,4,6,5,3822,5841,2791,1732,271,174,70,139,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75809406976.0,-115863068672.0,-50225897472.0,-9300.498046875,36488.2265625,-19724.822265625
1642727880,143.67831420898438,416.3404541015625,-178.7827911376953,115.19536590576172,449.26055908203125,63.743961334228516,-0.10145699977874756,0.17334768176078796,0.23978552222251892,11.097646713256836,0.0,0.0,0.0,3872,1643,2371,5680,382,364,244,229,2947,260,104,76,11,5,5,3,3843,5878,3019,1881,271,174,67,135,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75809406976.0,-115863068672.0,-50225897472.0,-9220.2333984375,36744.3515625,-18882.396484375
1642727890,149.60211181640625,418.734375,-177.8325653076172,121.97628784179688,449.0789794921875,78.455078125,-0.07411038875579834,0.1596587598323822,0.23288854956626892,11.094705581665039,0.0,0.0,0.0,3710,1450,2148,5648,391,366,245,234,3026,279,113,310,9,2,6,3,3844,5907,3236,2020,270,174,67,132,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75810611200.0,-115862405120.0,-50225610752.0,-9136.2578125,36980.57421875,-18031.72265625
1642727900,166.6776580810547,412.8725280761719,-172.35606384277344,128.310546875,447.6501770019531,89.83958435058594,-0.08148205280303955,0.18045255541801453,0.19156447052955627,11.082941055297852,0.0,0.0,0.0,3529,1264,1924,5611,394,368,245,237,3105,299,121,491,6,5,3,3,3836,5920,3448,2149,270,174,63,129,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75810611200.0,-115862405120.0,-50225610752.0,-9048.65234375,37196.71875,-17173.271484375
1642727910,170.45944213867188,406.9441833496094,-162.702880859375,134.5341796875,444.20166015625,95.04591369628906,-0.09572184085845947,0.17377382516860962,0.2189217060804367,11.071176528930664,0.0,0.0,0.0,3332,1094,1708,5555,397,369,245,240,3169,316,132,659,4,10,5,2,3817,5925,3647,2268,273,172,61,125,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75810611200.0,-115862405120.0,-50225610752.0,-8957.4638671875,37392.484375,-16307.509765625
1642727920,177.38473510742188,410.0494384765625,-157.8282470703125,139.5155029296875,441.3565368652344,102.12063598632812,-0.0332791805267334,0.14606454968452454,0.2121976912021637,11.085882186889648,0.0,0.0,0.0,3131,949,1507,5483,397,371,244,244,3224,334,138,827,4,4,5,1,3789,5919,3818,2367,272,173,59,123,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75810611200.0,-115862405120.0,-50225610752.0,-8872.388671875,37550.984375,-15522.380859375
1642727930,177.70445251464844,401.2539978027344,-130.28521728515625,147.7246551513672,436.3601379394531,91.38365173339844,-0.03939211368560791,0.193857342004776,0.15742556750774384,11.10352897644043,0.0,0.0,0.0,2898,760,1137,5412,398,372,244,243,3277,348,148,1021,1,6,3,2,3757,5902,4000,2469,271,170,58,121,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75810611200.0,-115862405120.0,-50225610752.0,-8774.58203125,37707.3046875,-14643.9013671875
1642727940,174.49725341796875,400.3574523925781,-126.48351287841797,151.35153198242188,433.02978515625,96.85421752929688,-0.1079474687576294,0.159469336271286,0.20553132891654968,11.106471061706543,0.0,0.0,0.0,2672,591,738,5350,399,371,243,247,3319,363,156,1201,0,6,4,0,3725,5880,4151,2557,267,169,55,118,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75811872768.0,-115861708800.0,-50225307648.0,-8673.3994140625,37842.55859375,-13759.443359375
1642727950,166.06175231933594,400.697998046875,-106.51850891113281,155.81411743164062,414.1800231933594,51.39471435546875,-0.07398450374603271,0.18708392977714539,0.19170859456062317,11.097646713256836,0.0,0.0,0.0,2202,563,655,4753,400,371,240,248,3357,378,166,1418,2,5,6,0,3681,5845,4329,2656,264,165,52,112,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75811872768.0,-115861708800.0,-50225307648.0,-8568.908203125,37956.4609375,-12869.453125
1642727960,173.3572998046875,391.43212890625,-93.52898406982422,158.24461364746094,410.6753845214844,55.3821907043457,-0.05974471569061279,0.18002638220787048,0.19869202375411987,11.10941219329834,0.0,0.0,0.0,1768,561,661,4061,400,366,236,248,3381,386,175,1600,1,4,5,0,3640,5814,4466,2731,260,161,49,108,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75811872768.0,-115861708800.0,-50225307648.0,-8461.1796875,38048.828125,-11974.3955078125
1642727970,174.126220703125,393.9031982421875,-95.11963653564453,159.82632446289062,407.9315490722656,60.187767028808594,-0.05911529064178467,0.21413028240203857,0.17823174595832825,11.124117851257324,0.0,0.0,0.0,1338,561,661,3296,400,362,236,248,3417,395,184,1813,1,4,4,0,3590,5772,4610,2806,253,159,44,103,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75811872768.0,-115861708800.0,-50225307648.0,-8361.5498046875,38113.37890625,-11164.947265625
1642727980,181.1057586669922,391.306640625,-89.3265151977539,161.5260772705078,405.1856384277344,63.18457794189453,-0.05174362659454346,0.1452595591545105,0.15774263441562653,11.135882377624512,0.0,0.0,0.0,981,564,666,2561,398,356,231,249,3470,401,193,2043,0,3,5,0,3530,5728,4743,2869,251,154,44,99,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75813076992.0,-115861045248.0,-50225020928.0,-8247.9150390625,38164.2890625,-10261.681640625
1642727990,178.88340759277344,387.08209228515625,-82.28543853759766,161.85678100585938,402.1090393066406,64.8357925415039,-0.024774551391601562,0.17978960275650024,0.15762734413146973,11.124117851257324,0.0,0.0,0.0,700,570,672,1765,399,352,227,249,3529,403,199,2280,0,6,4,0,3467,5680,4870,2924,246,151,40,95,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75813076992.0,-115861045248.0,-50225020928.0,-8131.291015625,38193.05078125,-9354.787109375
1642728000,181.5187225341797,384.57904052734375,-79.7831802368164,162.458984375,399.0327453613281,64.79901885986328,-0.0027855634689331055,0.19300499558448792,0.15794439613819122,11.15647029876709,0.0,0.0,0.0,480,579,681,907,398,346,224,249,3597,404,208,2541,1,3,4,0,3398,5624,4986,2971,240,151,41,91,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75813076992.0,-115861045248.0,-50225020928.0,-8011.77783203125,38199.546875,-8444.796875
1642728010,180.7978057861328,378.029541015625,-77.31295776367188,161.97775268554688,397.9560852050781,69.45745849609375,-0.02288639545440674,0.15847492218017578,0.16492784023284912,11.168234825134277,0.0,0.0,0.0,442,591,690,501,391,341,220,246,3663,407,212,2785,3,3,6,0,3330,5572,5085,3003,237,149,38,87,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75813076992.0,-115861045248.0,-50225020928.0,-7901.81396484375,38186.18359375,-7623.58837890625
1642728020,180.98548889160156,379.5364685058594,-72.65802001953125,161.12646484375,394.08251953125,66.79107666015625,-0.029880404472351074,0.17225855588912964,0.12369021773338318,11.16529369354248,0.0,0.0,0.0,448,609,705,512,387,340,215,247,3742,409,218,3065,5,8,4,1,3249,5513,5189,3032,233,147,35,81,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75813076992.0,-115861045248.0,-50225020928.0,-7777.046875,38149.84765625,-6709.138671875
1642728030,178.45654296875,379.5458679199219,-72.75499725341797,160.0481719970703,392.9958190917969,70.70805358886719,0.011957764625549316,0.1651536226272583,0.13070246577262878,11.180000305175781,0.0,0.0,0.0,454,626,727,524,392,347,214,247,3817,417,225,3356,8,10,6,2,3164,5447,5284,3052,230,144,34,79,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75814281216.0,-115860381696.0,-50224734208.0,-7649.68310546875,38090.83203125,-5793.09716796875
1642728040,180.9656982421875,376.3087463378906,-73.36250305175781,158.54672241210938,390.65631103515625,68.46450805664062,-0.0010231733322143555,0.19921019673347473,0.1583479344844818,11.197647094726562,0.0,0.0,0.0,456,643,745,534,401,355,215,247,3881,428,230,3643,7,6,4,0,3078,5378,5372,3065,231,143,33,75,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75814281216.0,-115860381696.0,-50224734208.0,-7519.77978515625,38008.87890625,-4875.97412109375
1642728050,171.65431213378906,377.98626708984375,-74.53929901123047,156.7045440673828,388.31256103515625,66.49622344970703,0.013594269752502441,0.1301974058151245,0.11047279834747314,11.21823501586914,0.0,0.0,0.0,458,664,772,542,426,375,216,253,3926,441,238,3913,6,6,4,0,2982,5307,5456,3072,233,139,32,74,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75814281216.0,-115860381696.0,-50224734208.0,-7387.4638671875,37903.94921875,-3958.349365234375
